year,speaker_country,country1,country2,n_speeches,freq1,freq2,score
1998,CAN,IND,PAK,1,12,12,12.0
2004,PHL,BDI,COG,3,11,17,12.0
2008,HRV,ISR,LBN,4,13,12,11.97857142857143
2018,ZAF,ISR,PSE,4,12,14,11.968253968253968
2001,TUN,COG,RWA,3,26,8,11.948717948717949
2019,GBR,DEU,IRN,3,7,48,11.933333333333334
2010,LBN,DJI,SOM,2,12,17,11.914285714285715
2018,RUS,UKR,USA,3,38,11,11.885714285714286
2018,KAZ,AFG,IRQ,3,28,12,11.885507246376811
2016,PAK,IRQ,YEM,4,12,12,11.873015873015873
2018,IRN,ISR,PSE,4,21,9,11.872727272727275
1996,CUB,ISR,LBN,3,13,16,11.866666666666667
2014,NGA,LBN,PSE,3,16,10,11.866666666666667
2015,ZAF,ISR,PSE,3,12,12,11.844444444444445
2014,NOR,ISR,PSE,3,13,11,11.833333333333332
2017,IDN,ISR,PSE,4,25,8,11.822222222222223
2018,SYR,IRQ,ISR,4,10,15,11.816666666666666
2015,ISR,IRQ,YEM,5,12,12,11.8
2019,FRA,ISR,PSE,4,19,9,11.796825396825398
2006,TZA,COG,SDN,3,10,15,11.764705882352942
2012,SYR,QAT,SAU,3,15,10,11.757575757575758
2016,RUS,IRQ,TUR,3,12,13,11.75
2011,GAB,FRA,USA,5,11,13,11.75
2002,LBN,IRQ,ISR,1,22,8,11.733333333333333
2010,GBR,SDN,SSD,2,26,8,11.719298245614034
2017,SYR,FRA,IRQ,4,10,18,11.695238095238095
2019,ZAF,ETH,SDN,4,8,31,11.690476190476192
2019,RUS,IRN,USA,3,24,9,11.666666666666668
2016,RUS,IRQ,LBY,4,11,13,11.666666666666666
1996,CHL,ISR,LBN,4,10,16,11.666666666666666
2017,JPN,ISR,PSE,3,13,11,11.657142857142857
2006,IDN,ISR,PSE,3,19,10,11.644444444444446
2012,CUB,ISR,PSE,3,13,11,11.644444444444444
2016,SYR,SAU,USA,3,9,24,11.608695652173914
2001,FRA,LBR,SLE,3,12,12,11.604545454545454
2019,MYS,ISR,USA,2,14,10,11.555555555555555
2019,VEN,ISR,PSE,2,21,8,11.538461538461538
2019,ISR,EGY,IRN,3,7,35,11.529411764705882
2001,CHN,LBR,SLE,3,11,13,11.528205128205128
1995,CZE,BIH,HRV,3,11,18,11.523809523809524
2007,CHN,ISR,PSE,3,18,10,11.511688311688312
2000,FRA,BDI,COG,4,15,11,11.511111111111111
2001,SAU,ISR,PSE,2,26,8,11.5
2001,TUN,LBR,SLE,3,14,10,11.5
2000,GBR,IDN,TLS,4,12,12,11.495238095238095
2017,SWE,BGD,MMR,3,10,14,11.490909090909092
1997,SWE,LBR,SLE,1,7,32,11.487179487179487
2007,JPN,ISR,LBN,2,14,10,11.466666666666667
2009,VEN,ISR,PSE,2,12,11,11.466666666666667
2016,GBR,ERI,SOM,2,12,11,11.461538461538462
2010,BGD,ISR,PSE,2,12,11,11.454545454545453
2007,RUS,BDI,SLE,3,11,12,11.454545454545453
2000,CAN,ERI,ETH,3,12,11,11.444444444444445
2019,CUB,ISR,USA,3,16,9,11.428571428571429
2006,CAN,COG,UGA,3,15,10,11.367032967032968
2008,BEL,CAF,TCD,3,10,16,11.311688311688311
2017,IRQ,KWT,TUR,4,20,8,11.3015873015873
2009,UGA,DJI,SOM,3,7,32,11.3
2019,SAU,IRN,YEM,4,15,12,11.295238095238094
2019,SYR,DEU,ISR,4,8,21,11.28888888888889
2018,KAZ,ISR,LBN,3,11,12,11.28888888888889
1995,RUS,BIH,HRV,3,11,14,11.288461538461538
2018,FRA,DEU,UKR,2,10,13,11.287878787878787
2013,IRN,LBN,PSE,4,10,14,11.285714285714286
2019,VEN,ISR,LBN,3,31,7,11.261904761904763
2018,SRB,BIH,HRV,2,12,11,11.26153846153846
2004,BRA,BDI,COG,2,10,13,11.26153846153846
2015,TCD,MLI,SOM,4,22,8,11.257142857142856
2017,ETH,ERI,SOM,2,22,8,11.254658385093167
2017,CHN,BGD,MMR,2,10,13,11.235294117647058
2004,JPN,LBR,SLE,3,11,12,11.228571428571428
1995,BIH,HRV,SRB,3,22,8,11.222222222222221
2013,CIV,FRA,MLI,3,7,29,11.221445221445222
2012,SYR,ISR,QAT,2,17,11,11.208556149732619
2014,TCD,CAF,SDN,4,15,9,11.200000000000001
2017,ISR,IRN,LBN,3,21,9,11.200000000000001
2002,DZA,ISR,PSE,4,14,11,11.19047619047619
2003,USA,ISR,PSE,3,12,11,11.178571428571429
2004,USA,MNE,SRB,4,10,13,11.178571428571429
2003,MYS,ISR,PSE,2,28,7,11.117647058823529
1999,UGA,COG,RWA,1,27,7,11.117647058823529
2012,KAZ,ISR,PSE,2,21,8,11.11578947368421
2014,AUS,IRQ,LBN,3,11,12,11.11111111111111
2010,FRA,ISR,LBN,3,19,8,11.09090909090909
2014,FRA,IRQ,LBN,2,10,13,11.09090909090909
2018,GBR,BGD,MMR,3,11,13,11.09047619047619
2018,YEM,IRN,SAU,3,15,9,11.085714285714285
2014,LUX,CAF,SSD,4,13,10,11.066666666666666
2009,JPN,AFG,PAK,3,28,9,11.03641456582633
2019,FRA,DEU,ISR,1,7,26,11.030303030303031
1996,SYR,ISR,LBN,1,11,11,11.0
2019,RUS,IRQ,KWT,2,17,9,11.0
2000,JAM,ERI,ETH,3,11,11,11.0
2012,TGO,ISR,PSE,3,18,8,11.0
1998,CHN,IND,PAK,1,11,11,11.0
2018,ISR,IRN,IRQ,2,77,6,10.997668997668999
2015,NAM,ISR,PSE,2,16,9,10.98611111111111
2018,IRN,ISR,YEM,3,14,11,10.984126984126984
2001,IRQ,PSE,USA,2,13,10,10.955555555555556
2009,BGD,ISR,PSE,3,9,14,10.95
2014,TCD,CAF,COG,3,18,8,10.938461538461539
1995,DJI,ISR,PSE,2,25,7,10.931174089068826
2014,FRA,IRQ,LBY,3,10,13,10.91948051948052
2008,GBR,DJI,SOM,3,7,28,10.917948717948718
2012,VEN,ISR,PSE,3,18,8,10.916666666666666
2017,FRA,CAF,MLI,4,11,12,10.895238095238096
2003,RUS,IRQ,USA,2,26,7,10.884615384615385
2002,NOR,ERI,ETH,3,11,11,10.883116883116882
2000,USA,RWA,SLE,2,14,11,10.875
2017,KAZ,ERI,SOM,2,9,16,10.866666666666667
2013,DJI,ISR,PSE,3,17,8,10.857142857142858
2007,USA,SDN,SOM,3,12,10,10.854545454545455
2013,NIC,ISR,PSE,2,12,10,10.833333333333332
2004,GBR,BDI,COG,2,10,14,10.825174825174825
2002,CMR,EGY,JPN,5,12,10,10.8
2007,COG,ISR,PSE,4,17,9,10.768253968253969
2003,ESP,IDN,TLS,3,8,18,10.768253968253967
2009,LBY,ISR,PSE,3,16,9,10.763636363636364
2006,QAT,SDN,TCD,3,13,12,10.757575757575758
2001,SGP,AFG,SOM,2,8,27,10.733333333333334
1998,MLI,LBY,USA,1,23,7,10.733333333333333
2008,GBR,SDN,TCD,3,22,8,10.730158730158731
2003,CMR,IDN,TLS,3,7,23,10.726495726495726
2003,SYR,ISR,USA,4,14,14,10.711111111111112
2008,CHN,COD,COG,3,9,17,10.701298701298702
2018,GBR,IRN,USA,3,19,10,10.691176470588236
2018,POL,BGD,MMR,4,9,14,10.685714285714287
2018,RUS,USA,YEM,4,16,10,10.672727272727274
2017,SYR,LBY,USA,3,8,16,10.666666666666666
2018,KWT,SDN,SSD,3,9,14,10.657142857142857
2014,RUS,FRA,UKR,2,7,25,10.65079365079365
2019,YEM,IRN,SAU,3,9,14,10.644444444444446
2014,USA,IRQ,LBN,2,11,11,10.633333333333333
2019,HRV,BIH,SRB,2,8,16,10.62857142857143
2006,GBR,IRN,ISR,3,8,16,10.614718614718614
2010,JPN,DJI,SOM,2,12,13,10.61111111111111
1997,SWE,GHA,GIN,2,8,16,10.610526315789475
2016,IRN,LBN,PSE,3,9,13,10.607142857142858
2009,USA,ERI,SOM,3,7,25,10.595238095238095
2014,AUS,IRQ,ISR,3,11,11,10.594444444444445
2001,IRL,LBR,SLE,3,11,23,10.586554621848741
2015,LTU,RUS,UKR,3,6,45,10.577777777777778
1996,IRN,ISR,LBN,2,10,14,10.577777777777778
2019,GNQ,IRQ,KWT,3,11,14,10.571428571428571
2018,KWT,SWE,YEM,2,7,22,10.568421052631578
2008,BEL,ISR,LBN,4,10,12,10.55
2002,SGP,LBR,SLE,2,22,9,10.529411764705882
2017,CUB,ISR,PSE,3,13,9,10.52121212121212
2009,VNM,ISR,LBN,3,15,9,10.513636363636364
2003,RWA,BDI,COG,3,7,27,10.511904761904763
2018,GNQ,ISR,PSE,4,12,10,10.495238095238095
2017,USA,ISR,LBN,3,10,12,10.490909090909092
2002,USA,COG,RWA,2,13,10,10.466666666666667
1998,KEN,IND,PAK,2,10,11,10.461538461538462
2007,ZAF,IDN,TLS,2,6,45,10.454545454545453
2017,GBR,IRN,ISR,2,11,10,10.454545454545453
2016,USA,ERI,SOM,2,8,21,10.454545454545453
2006,EGY,ISR,PSE,3,13,10,10.444444444444445
2019,POL,LBY,SDN,3,7,22,10.43939393939394
2002,ZAF,COG,RWA,1,15,8,10.434782608695652
2002,LBY,CAF,TCD,1,15,8,10.434782608695652
2013,LUX,MLI,SOM,3,10,11,10.428571428571429
2004,BEN,BDI,COG,2,10,11,10.4
2008,HRV,BEL,FRA,5,11,10,10.4
2015,JOR,RWA,UGA,2,10,11,10.4
2017,YEM,ARE,SAU,4,10,11,10.4
2019,SAU,ISR,YEM,3,9,13,10.4
2014,EGY,ISR,PSE,2,22,7,10.392156862745098
2019,DEU,ISR,USA,3,14,9,10.363636363636363
2008,IDN,ISR,LBN,4,14,10,10.333333333333332
2001,USA,BDI,COG,3,8,16,10.333333333333332
2013,FRA,LBN,PSE,4,16,8,10.333333333333332
2004,PAK,BDI,COG,2,9,18,10.329545454545453
2018,GNQ,SDN,SSD,3,9,15,10.32857142857143
2019,SYR,DEU,USA,3,6,40,10.293706293706293
2014,SYR,IRQ,SAU,3,17,8,10.290909090909091
2014,SYR,ISR,QAT,3,21,8,10.288111888111889
2019,CHN,BGD,MMR,1,9,12,10.285714285714286
2017,FRA,SDN,SSD,4,9,15,10.257142857142858
2013,ARG,ISR,PSE,3,11,10,10.254545454545454
2012,USA,LBY,YEM,2,11,10,10.254545454545454
2010,USA,SDN,SSD,2,26,8,10.243386243386244
2019,ZAF,ESH,MAR,2,19,7,10.23030303030303
2014,LTU,CAF,UKR,4,9,12,10.22857142857143
2004,FRA,CIV,LBR,3,10,11,10.228571428571428
2019,VEN,MEX,USA,2,6,39,10.222222222222221
2011,KAZ,ISR,PSE,2,21,7,10.208333333333332
2016,VEN,SOM,YEM,2,21,7,10.208333333333332
1996,BWA,ISR,LBN,2,8,15,10.2
2011,IDN,ISR,PSE,3,10,11,10.2
2017,JPN,BGD,MMR,3,11,10,10.194444444444445
2015,ISR,IRN,IRQ,2,34,6,10.181818181818182
2008,BFA,ISR,PSE,4,16,8,10.177777777777777
2008,CRI,SDN,TCD,2,12,10,10.166666666666666
2002,FRA,COG,SLE,3,20,10,10.166666666666666
2017,RUS,KOR,USA,3,8,14,10.15
2017,ITA,ISR,LBN,3,11,11,10.15
2012,SYR,ISR,SAU,2,17,8,10.117647058823529
2014,KOR,ISR,LBN,4,12,11,10.114285714285716
2003,COG,BDI,CAF,2,6,32,10.1
2010,GBR,DJI,SOM,2,9,26,10.097902097902098
2016,LKA,ISR,PSE,3,8,14,10.095238095238095
2011,PAK,ISR,PSE,3,12,9,10.095238095238095
2016,SAU,ISR,YEM,2,8,14,10.095238095238095
2016,COD,COG,UGA,2,32,6,10.095238095238095
2012,FRA,ISR,PSE,3,18,7,10.077922077922079
2018,RUS,IRQ,USA,4,9,16,10.072727272727272
2017,FRA,CAF,COG,4,12,9,10.066666666666666
2019,RUS,SYR,TUR,4,9,14,10.066666666666666
2015,SYR,LBN,TUR,3,7,18,10.057142857142857
2009,USA,SDN,TCD,3,17,8,10.057142857142857
2017,SYR,IRQ,LBY,3,15,8,10.03030303030303
2013,JPN,ISR,USA,3,14,8,10.028571428571428
2001,YUG,MKD,SRB,3,15,10,10.022727272727273
2011,NGA,PRT,USA,5,10,10,10.0
2011,NGA,DEU,PRT,5,10,10,10.0
2002,FRA,BDI,RWA,1,10,10,10.0
2000,UKR,ERI,ETH,2,10,10,10.0
2011,NGA,DEU,FRA,5,10,10,10.0
2014,AUS,FRA,LTU,5,10,10,10.0
2014,AUS,FRA,LUX,5,10,10,10.0
1998,USA,IND,PAK,1,10,10,10.0
2014,AUS,LTU,LUX,5,10,10,10.0
1995,ITA,MNE,SRB,4,10,10,10.0
1998,AUS,IND,PAK,1,10,10,10.0
2015,SYR,IRQ,QAT,3,10,10,10.0
1999,COD,COG,RWA,1,10,10,10.0
2014,AUS,LUX,USA,5,10,10,10.0
2018,FRA,IRN,USA,3,14,10,10.0
1999,COD,RWA,UGA,1,10,10,10.0
2009,MEX,CAF,TCD,2,10,10,10.0
2000,ARG,ERI,ETH,3,10,10,10.0
2014,AUS,FRA,USA,5,10,10,10.0
2014,AUS,LTU,USA,5,10,10,10.0
1999,COD,COG,UGA,1,10,10,10.0
2019,VEN,NIC,USA,2,6,41,9.985714285714286
2010,BIH,DJI,SOM,3,7,22,9.961904761904762
2009,HRV,ISR,LBN,3,15,8,9.955555555555556
2007,ZAF,ISR,PSE,3,21,8,9.924297924297925
2015,RUS,IRQ,YEM,4,13,9,9.923809523809524
2001,USA,COG,UGA,3,26,7,9.919191919191919
2000,MYS,DJI,SOM,1,7,17,9.916666666666666
2018,BOL,NIC,USA,1,17,7,9.916666666666666
2014,TUR,ISR,PSE,3,7,17,9.914285714285715
2001,ZAF,ISR,PSE,2,13,8,9.903846153846153
2000,RUS,GIN,SLE,1,11,9,9.9
2019,USA,IRN,IRQ,3,18,24,9.878121878121878
1999,USA,COG,SLE,2,8,14,9.875
2013,TUR,ISR,PSE,3,10,10,9.873015873015873
2018,BOL,BGD,MMR,3,10,10,9.873015873015873
2001,COL,LBR,SLE,2,9,16,9.867647058823529
2018,SYR,ISR,TUR,3,9,12,9.866666666666665
2011,BRA,GIN,GNB,3,28,6,9.857342657342658
1997,SWE,SLE,ZWE,2,40,6,9.849350649350649
2012,ISR,IRN,LBN,3,11,9,9.844444444444445
2010,RUS,SDN,SSD,2,17,7,9.833333333333332
2001,ZWE,AGO,NAM,2,8,13,9.833333333333332
2001,ZWE,NAM,ZAF,2,13,8,9.833333333333332
2015,NZL,IRQ,LBY,2,7,20,9.82857142857143
2009,CRI,ISR,PSE,3,16,9,9.807142857142857
2018,BRA,PSE,YEM,4,11,9,9.8
2009,TUR,DJI,SOM,3,6,31,9.790476190476191
2013,ECU,ISR,PSE,2,8,13,9.777777777777779
2017,RUS,UKR,USA,3,15,9,9.777777777777779
2011,BIH,SDN,SSD,2,8,16,9.76842105263158
2008,ISR,IRN,LBN,3,14,8,9.763636363636364
2001,NOR,BIH,HRV,3,28,6,9.761904761904763
2018,RUS,ISR,LBN,3,10,11,9.757575757575758
2011,GAB,DEU,USA,4,9,11,9.75
1997,POL,PSE,QAT,3,11,9,9.75
2014,PER,ISR,PSE,2,11,9,9.75
2000,COD,COG,ZAF,1,26,6,9.75
2018,PSE,ISR,KWT,2,16,8,9.734265734265735
2003,FRA,CAF,COG,3,7,19,9.733333333333334
2019,RUS,IRN,TUR,4,11,10,9.733333333333333
2011,DEU,SDN,SSD,2,16,7,9.72549019607843
2011,IRN,LBN,PSE,3,7,17,9.718253968253968
2015,LKA,ISR,PSE,3,7,17,9.718253968253968
2001,CHN,ISR,PSE,2,8,13,9.714285714285714
2018,USA,AFG,KAZ,2,26,7,9.694444444444445
2019,PSE,ISR,USA,2,23,7,9.683257918552037
2019,ISR,EGY,LBN,3,9,15,9.682051282051281
2000,USA,AGO,COG,3,10,15,9.672727272727274
2011,GNB,AGO,GIN,2,6,25,9.672727272727274
2010,ISR,IRN,LBN,2,9,11,9.666666666666666
2004,USA,LBR,SLE,3,21,7,9.666666666666666
2019,RUS,AFG,USA,2,28,6,9.647058823529411
1996,RUS,ISR,LBN,2,7,17,9.62857142857143
2001,UKR,BIH,HRV,2,21,7,9.620512820512822
2001,ZWE,RWA,ZAF,3,11,10,9.607142857142858
2012,IND,ERI,SOM,1,8,12,9.6
2018,CHN,KOR,USA,2,8,12,9.6
2002,ARE,ISR,USA,3,17,8,9.6
2013,IRQ,ISR,PSE,1,12,8,9.6
2001,SYR,IRQ,KWT,1,12,8,9.6
2002,USA,ZAF,ZWE,1,8,12,9.6
2017,SAU,IRN,ISR,2,10,13,9.59090909090909
2006,EGY,LBN,PSE,2,12,8,9.583333333333332
2017,URY,ISR,YEM,3,10,10,9.57857142857143
2018,NLD,IRN,USA,3,12,8,9.57857142857143
2002,IND,ISR,PSE,3,16,7,9.566666666666666
2011,ZAF,KEN,SOM,1,7,15,9.545454545454545
2019,CIV,CAF,GNQ,3,25,6,9.53968253968254
2017,BOL,ERI,SOM,2,9,11,9.535353535353536
2014,FRA,IRQ,ISR,2,10,10,9.523809523809524
2000,COD,RWA,ZAF,1,23,6,9.517241379310345
2019,ISR,IRN,JOR,2,23,6,9.515789473684212
2014,PAK,ISR,PSE,3,9,11,9.511111111111111
2019,ZAF,SDN,SSD,2,7,17,9.5
2001,UKR,MKD,SRB,3,14,8,9.5
1998,RUS,COG,RWA,1,9,10,9.473684210526315
2007,COG,CAF,TCD,2,9,10,9.466666666666667
2017,FRA,COG,MLI,4,8,12,9.466666666666667
2004,DZA,BDI,COG,2,8,19,9.466666666666667
2002,BGR,ISR,PSE,3,13,9,9.464285714285715
2001,RUS,LBR,SLE,2,8,13,9.461538461538462
2015,SYR,JOR,TUR,3,7,15,9.457142857142857
1996,USA,ISR,LBN,2,8,12,9.454545454545453
2000,MLI,ERI,ETH,2,9,10,9.454545454545453
2009,LBY,DJI,SOM,2,6,23,9.450980392156863
2006,CUB,ISR,LBN,2,9,10,9.444444444444445
2004,ROU,BDI,COG,2,9,10,9.444444444444445
2015,TCD,CAF,MLI,3,9,10,9.444444444444445
2010,AUT,ISR,PSE,3,25,6,9.434920634920635
2005,ROU,MNE,SRB,3,9,10,9.428571428571429
2019,GBR,SAU,YEM,3,8,12,9.416666666666666
2014,EGY,ISR,USA,2,22,6,9.415384615384614
1999,FRA,COG,SLE,3,13,8,9.4
1995,OMN,BIH,SRB,3,11,9,9.4
2014,USA,CAF,MLI,3,10,9,9.4
2018,GBR,EGY,ISR,3,6,22,9.4
2019,FRA,DEU,MLI,3,7,17,9.4
1995,OMN,BIH,MNE,3,11,9,9.4
2000,USA,UGA,ZWE,4,10,9,9.4
2018,NLD,SWE,YEM,2,8,17,9.384615384615385
2018,ISR,IRN,YEM,2,77,5,9.383783783783784
2001,ZWE,COG,MOZ,2,76,5,9.381727158948685
2008,LBY,DJI,SOM,1,6,21,9.333333333333334
2001,JAM,BDI,COG,2,6,24,9.333333333333334
2017,URY,BGD,MMR,2,7,14,9.333333333333334
2000,COD,UGA,ZAF,1,21,6,9.333333333333334
2008,ZAF,DJI,ERI,2,14,7,9.333333333333334
2018,KWT,ISR,LBN,1,7,14,9.333333333333334
2008,IDN,ISR,PSE,3,12,9,9.333333333333332
2018,BOL,IRQ,KWT,2,14,7,9.333333333333332
2017,SYR,FRA,TUR,4,10,10,9.333333333333332
2017,GBR,COG,FRA,3,21,6,9.311111111111112
2008,RUS,FRA,USA,3,9,11,9.301587301587302
2001,GBR,GIN,LBR,3,12,8,9.301587301587302
2016,VEN,ERI,YEM,2,14,7,9.290909090909091
2011,NGA,ISR,PSE,2,14,7,9.290909090909091
2018,FRA,ISR,USA,2,11,10,9.290909090909091
2012,LBN,ISR,PSE,2,12,9,9.288461538461538
2017,USA,NGA,SSD,3,7,15,9.285714285714286
2019,MDV,PSE,YEM,3,15,7,9.285714285714286
2006,COG,ISR,PSE,3,12,8,9.285714285714286
2014,SYR,ISR,PSE,2,21,6,9.272727272727273
2017,USA,NGA,SOM,3,7,14,9.266666666666667
2017,EGY,SOM,YEM,2,8,11,9.261904761904761
2012,GTM,ISR,PSE,3,14,8,9.261111111111111
2013,FRA,ISR,PSE,4,12,8,9.257142857142858
2016,EGY,KEN,SOM,2,8,11,9.257142857142856
2002,KEN,SDN,SOM,2,11,8,9.257142857142856
2014,NGA,ISR,YEM,2,9,10,9.244444444444444
2010,NGA,SDN,SSD,1,20,6,9.23076923076923
2009,MYS,ISR,PSE,2,11,8,9.204545454545453
2018,BRA,ISR,PSE,4,8,11,9.200000000000001
2009,FRA,AFG,PAK,2,20,6,9.2
2018,SYR,FRA,TUR,3,10,9,9.2
2017,KAZ,AFG,IRQ,3,10,9,9.2
2013,AUS,JOR,LBN,2,8,11,9.2
2019,ZAF,BDI,UGA,3,38,6,9.197994987468672
2014,RUS,ISR,PSE,3,9,10,9.178571428571429
2011,TUN,ISR,PSE,2,14,7,9.153846153846153
1998,GMB,LBY,ZWE,2,67,5,9.150877192982456
2010,LKA,ISR,PSE,3,9,10,9.15
2017,URY,PSE,YEM,3,9,10,9.15
2014,LUX,GIN,SLE,3,14,7,9.142857142857142
2002,MUS,ISR,PSE,3,21,6,9.13939393939394
2011,CUB,ISR,PSE,3,23,6,9.133333333333333
2008,FRA,COG,RWA,2,19,6,9.11111111111111
2010,BRA,ISR,LBN,3,19,6,9.11111111111111
2018,GBR,SDN,SSD,3,8,11,9.11111111111111
1996,GNB,GIN,LBR,3,8,11,9.11111111111111
2004,DZA,COG,RWA,1,13,7,9.1
1997,SWE,GIN,LBR,1,13,7,9.1
1998,PAK,AFG,IRN,2,51,5,9.099354838709678
2014,BRA,IRQ,LBN,3,7,14,9.095238095238095
2008,BFA,DJI,ERI,2,11,8,9.09090909090909
2018,ETH,SDN,SSD,3,12,14,9.066666666666666
2008,RUS,ISR,LBN,3,8,11,9.066666666666666
1996,DZA,ISR,LBN,3,15,10,9.057142857142857
2016,KWT,ISR,PSE,2,20,6,9.047619047619047
2017,ETH,SDN,SSD,2,7,15,9.033333333333333
2003,GBR,IRQ,USA,2,47,5,9.023809523809524
2002,SYR,ISR,ZAF,2,22,6,9.008695652173913
2015,IND,PSE,YEM,3,12,8,9.007142857142858
1996,SDN,ERI,ETH,1,6,18,9.0
2015,BRA,LBN,PSE,3,9,9,9.0
1995,OMN,MNE,SRB,3,9,9,9.0
2012,UGA,KEN,SOM,1,6,18,9.0
2014,FRA,LBN,LBY,2,9,9,9.0
2018,SYR,NLD,USA,3,8,12,9.0
2001,ZWE,NAM,UGA,2,13,7,9.0
2002,CMR,ISR,PSE,3,9,9,9.0
2007,PAN,ISR,PSE,2,9,9,9.0
2009,USA,KEN,SOM,2,6,19,8.982456140350877
2002,MUS,IRQ,KWT,1,44,5,8.979591836734693
2001,SGP,AGO,SLE,2,12,8,8.967032967032967
2019,ARE,IRN,YEM,2,8,12,8.967032967032967
2001,IRQ,KWT,USA,1,5,43,8.958333333333334
2001,COD,AGO,COG,2,5,43,8.957142857142857
2019,USA,ETH,SDN,3,7,13,8.952380952380953
2000,USA,COG,ERI,3,21,6,8.945454545454545
2002,GBR,COG,RWA,2,14,7,8.944444444444445
2015,BGD,ISR,PSE,3,14,7,8.93968253968254
2010,TUR,BIH,SRB,2,42,5,8.902173913043478
2015,ESP,ISR,YEM,2,9,9,8.88888888888889
2005,TZA,BDI,COG,1,8,10,8.88888888888889
2018,MYS,ISR,PSE,2,10,8,8.88888888888889
2011,FRA,ISR,LBN,2,8,10,8.883116883116882
2016,SYR,QAT,USA,3,6,27,8.876190476190477
2009,CUB,ISR,LBN,1,17,6,8.869565217391305
2008,GBR,IRN,USA,2,49,5,8.86470588235294
2008,JPN,ISR,LBN,2,10,8,8.861538461538462
2010,NGA,ISR,PSE,2,9,9,8.861538461538462
2018,NGA,ISR,PSE,3,8,10,8.857142857142858
1998,GMB,LBY,SYR,2,69,5,8.857142857142858
2011,GAB,SDN,SSD,2,8,10,8.857142857142858
2013,BRA,ISR,PSE,3,10,8,8.844444444444445
2000,NLD,IDN,TLS,3,8,10,8.844444444444445
2003,GIN,IRQ,KWT,3,10,8,8.844444444444445
2017,ETH,SOM,SSD,3,9,9,8.844444444444445
2008,BEL,DJI,ERI,1,7,12,8.842105263157896
2008,GBR,SDN,SOM,1,12,7,8.842105263157896
2001,BHR,IRQ,KWT,1,12,7,8.842105263157896
2006,AUT,BDI,COG,1,7,12,8.842105263157896
2006,DJI,ISR,LBN,1,12,7,8.842105263157896
2012,SAU,IRN,ISR,2,7,12,8.84090909090909
2010,GAB,DJI,SOM,2,7,17,8.839160839160838
2012,CIV,MLI,MRT,2,39,5,8.836438923395445
2018,SYR,FRA,ISR,2,11,9,8.833333333333332
2011,IRN,AFG,PAK,2,39,5,8.82857142857143
2014,TCD,CAF,MLI,3,8,10,8.82857142857143
2013,JPN,PSE,USA,3,10,8,8.82857142857143
1996,PAK,ISR,LBN,2,7,12,8.820512820512821
2006,AUS,IDN,TLS,2,5,38,8.817391304347826
2016,SYR,SAU,TUR,3,9,10,8.816666666666666
2013,TGO,ISR,PSE,3,12,7,8.816666666666666
2014,KWT,ISR,PSE,2,17,6,8.815384615384616
2018,CIV,CAF,COG,2,18,6,8.811188811188812
2007,PAK,AFG,USA,1,37,5,8.80952380952381
2012,ECU,ISR,PSE,2,8,12,8.808080808080808
2001,MUS,COG,RWA,2,13,7,8.808080808080808
2015,CHL,ISR,PSE,3,10,8,8.8
2016,IRQ,KWT,USA,2,10,9,8.8
2001,USA,BDI,RWA,3,8,10,8.8
2002,CMR,EGY,ZAF,4,9,9,8.8
2008,BEL,ERI,ETH,2,16,7,8.8
2016,RUS,FRA,UKR,4,9,9,8.8
1996,MYS,ISR,LBN,2,6,18,8.8
2004,RUS,MNE,SRB,4,9,9,8.8
2013,USA,IRN,YEM,2,37,5,8.781818181818181
2008,BFA,ISR,LBN,3,14,7,8.777777777777779
2017,CHN,AFG,PAK,2,43,5,8.77676950998185
2015,SYR,JOR,QAT,3,7,12,8.761904761904761
2018,KWT,IRN,SAU,3,12,7,8.761904761904761
2015,JOR,COG,TZA,2,36,5,8.760765550239235
2017,MYS,ISR,PSE,3,10,8,8.75
2014,BOL,ISR,PSE,2,8,10,8.75
2000,MYS,ISR,PSE,2,10,8,8.75
2001,NAM,COG,UGA,2,35,5,8.746803069053708
2001,NAM,COG,RWA,2,35,5,8.746803069053708
2019,KWT,COG,UGA,2,17,6,8.73846153846154
2017,COD,COG,UGA,2,35,5,8.736263736263735
2000,DJI,SLE,SOM,1,16,6,8.727272727272727
2019,NAM,ISR,PSE,2,14,8,8.727272727272727
2019,USA,SAU,YEM,2,6,16,8.727272727272727
2017,BOL,IRQ,KWT,3,17,6,8.723809523809525
2019,ZAF,BDI,TZA,2,36,5,8.719047619047618
2010,BIH,ISR,PSE,3,16,6,8.714285714285715
2015,ISR,IRN,YEM,2,34,5,8.711229946524064
2015,SYR,JOR,SAU,3,7,12,8.685714285714285
1999,CAN,COG,SLE,3,8,11,8.685714285714285
2008,CHN,DJI,ERI,3,12,7,8.685714285714285
2014,SYR,ISR,USA,2,12,7,8.666666666666668
2004,GBR,GIN,SLE,2,8,10,8.666666666666666
1999,CAN,ERI,ETH,3,8,10,8.666666666666666
2003,RUS,CAF,COG,3,10,12,8.666666666666666
2018,USA,LBN,YEM,4,8,10,8.666666666666666
2002,EGY,COG,SLE,3,8,10,8.666666666666666
2000,CAN,AGO,COG,3,6,25,8.666666666666666
2019,VEN,DOM,USA,1,5,32,8.64864864864865
1998,JPN,LBY,USA,2,12,7,8.644444444444446
1996,USA,BDI,RWA,2,31,5,8.61038961038961
2001,NOR,COG,RWA,2,17,6,8.606060606060606
2018,FRA,IRN,YEM,3,12,11,8.6
2003,COG,AGO,CAF,2,5,32,8.578947368421053
