year,mentioned_country,n_meetings,n_speeches,n_mentions,n_speaker_countries,avg_speech_country,avg_speech_meeting,avg_mention_country,avg_mention_meeting,avg_mention_speech,mentioned_member
2008,BEL,87,144,171,22,6.545454545454546,1.6551724137931034,7.7727272727272725,1.9655172413793103,1.1875,R
2008,BEN,5,5,5,5,1.0,1.0,1.0,1.0,1.0,G
2008,BFA,73,86,95,15,5.733333333333333,1.178082191780822,6.333333333333333,1.3013698630136987,1.1046511627906976,R
2008,BGD,11,13,13,6,2.1666666666666665,1.1818181818181819,2.1666666666666665,1.1818181818181819,1.0,G
2008,BGR,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2008,BHR,5,11,11,7,1.5714285714285714,2.2,1.5714285714285714,2.2,1.0,G
2008,BHS,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,BIH,23,67,287,19,3.526315789473684,2.9130434782608696,15.105263157894736,12.478260869565217,4.2835820895522385,G
2008,BLR,5,5,5,4,1.25,1.0,1.25,1.0,1.0,G
2008,BLZ,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,BRA,25,48,56,17,2.823529411764706,1.92,3.2941176470588234,2.24,1.1666666666666667,G
2008,BRB,4,4,4,3,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,G
2008,BWA,4,5,7,2,2.5,1.25,3.5,1.75,1.4,G
2008,CAF,23,69,143,25,2.76,3.0,5.72,6.217391304347826,2.072463768115942,G
2008,CAN,27,33,39,15,2.2,1.2222222222222223,2.6,1.4444444444444444,1.1818181818181819,G
2008,CHE,18,36,39,20,1.8,2.0,1.95,2.1666666666666665,1.0833333333333333,G
2008,CHL,14,16,19,9,1.7777777777777777,1.1428571428571428,2.111111111111111,1.3571428571428572,1.1875,G
2008,CHN,84,111,123,30,3.7,1.3214285714285714,4.1,1.4642857142857142,1.1081081081081081,P
2008,CIV,15,36,45,18,2.0,2.4,2.5,3.0,1.25,G
2008,COD,17,33,56,15,2.2,1.9411764705882353,3.7333333333333334,3.2941176470588234,1.696969696969697,G
2008,COG,38,125,353,39,3.2051282051282053,3.289473684210526,9.051282051282051,9.289473684210526,2.824,G
2008,COL,18,29,30,18,1.6111111111111112,1.6111111111111112,1.6666666666666667,1.6666666666666667,1.0344827586206897,G
2008,CPV,2,8,8,7,1.1428571428571428,4.0,1.1428571428571428,4.0,1.0,G
2008,CRI,90,146,175,41,3.5609756097560976,1.6222222222222222,4.2682926829268295,1.9444444444444444,1.1986301369863013,R
2008,CUB,15,51,54,21,2.4285714285714284,3.4,2.5714285714285716,3.6,1.0588235294117647,G
2008,CZE,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2008,DEU,27,35,46,15,2.3333333333333335,1.2962962962962963,3.066666666666667,1.7037037037037037,1.3142857142857143,G
2008,DJI,12,67,236,20,3.35,5.583333333333333,11.8,19.666666666666668,3.5223880597014925,G
2008,DNK,18,22,29,10,2.2,1.2222222222222223,2.9,1.6111111111111112,1.3181818181818181,G
2008,DOM,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2008,DZA,7,10,12,7,1.4285714285714286,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.2,G
2008,ECU,13,14,15,9,1.5555555555555556,1.0769230769230769,1.6666666666666667,1.1538461538461537,1.0714285714285714,G
2008,EGY,29,64,72,22,2.909090909090909,2.206896551724138,3.272727272727273,2.4827586206896552,1.125,G
2008,ERI,12,46,179,18,2.5555555555555554,3.8333333333333335,9.944444444444445,14.916666666666666,3.891304347826087,G
2008,ESH,5,10,25,7,1.4285714285714286,2.0,3.5714285714285716,5.0,2.5,G
2008,ESP,16,22,30,10,2.2,1.375,3.0,1.875,1.3636363636363635,G
2008,EST,3,3,4,2,1.5,1.0,2.0,1.3333333333333333,1.3333333333333333,G
2008,ETH,14,24,37,15,1.6,1.7142857142857142,2.466666666666667,2.642857142857143,1.5416666666666667,G
2008,FIN,14,18,21,10,1.8,1.2857142857142858,2.1,1.5,1.1666666666666667,G
2008,FJI,5,5,5,3,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,G
2008,FRA,110,191,232,35,5.457142857142857,1.7363636363636363,6.628571428571429,2.109090909090909,1.2146596858638743,P
2008,FSM,4,4,4,1,4.0,1.0,4.0,1.0,1.0,G
2008,GAB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,GBR,3,3,3,3,1.0,1.0,1.0,1.0,1.0,P
2008,GEO,24,115,370,19,6.052631578947368,4.791666666666667,19.473684210526315,15.416666666666666,3.217391304347826,G
2008,GHA,12,15,15,8,1.875,1.25,1.875,1.25,1.0,G
2008,GIN,14,57,218,30,1.9,4.071428571428571,7.266666666666667,15.571428571428571,3.824561403508772,G
2008,GNB,4,10,10,9,1.1111111111111112,2.5,1.1111111111111112,2.5,1.0,G
2008,GRC,6,6,11,4,1.5,1.0,2.75,1.8333333333333333,1.8333333333333333,G
2008,GTM,13,14,15,9,1.5555555555555556,1.0769230769230769,1.6666666666666667,1.1538461538461537,1.0714285714285714,G
2008,GUY,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,HKG,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,HND,4,6,6,3,2.0,1.5,2.0,1.5,1.0,G
2008,HRV,84,136,160,39,3.4871794871794872,1.619047619047619,4.102564102564102,1.9047619047619047,1.1764705882352942,R
2008,HTI,13,18,28,14,1.2857142857142858,1.3846153846153846,2.0,2.1538461538461537,1.5555555555555556,G
2008,HUN,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2008,IDN,81,88,90,20,4.4,1.0864197530864197,4.5,1.1111111111111112,1.0227272727272727,R
2008,IND,20,69,88,39,1.7692307692307692,3.45,2.2564102564102564,4.4,1.2753623188405796,G
2008,IRL,6,7,8,4,1.75,1.1666666666666667,2.0,1.3333333333333333,1.1428571428571428,G
2008,IRN,32,85,388,20,4.25,2.65625,19.4,12.125,4.564705882352941,G
2008,IRQ,30,129,984,29,4.448275862068965,4.3,33.93103448275862,32.8,7.627906976744186,G
2008,ISL,16,18,19,9,2.0,1.125,2.111111111111111,1.1875,1.0555555555555556,G
2008,ISR,34,244,1251,37,6.594594594594595,7.176470588235294,33.810810810810814,36.794117647058826,5.127049180327869,G
2008,ITA,86,96,109,20,4.8,1.1162790697674418,5.45,1.2674418604651163,1.1354166666666667,R
2008,JAM,8,20,21,15,1.3333333333333333,2.5,1.4,2.625,1.05,G
2008,JOR,20,47,52,23,2.0434782608695654,2.35,2.260869565217391,2.6,1.1063829787234043,G
2008,JPN,39,76,84,27,2.814814814814815,1.9487179487179487,3.111111111111111,2.1538461538461537,1.105263157894737,G
2008,KAZ,15,16,16,8,2.0,1.0666666666666667,2.0,1.0666666666666667,1.0,G
2008,KEN,14,31,48,14,2.2142857142857144,2.2142857142857144,3.4285714285714284,3.4285714285714284,1.5483870967741935,G
2008,KGZ,2,3,3,2,1.5,1.5,1.5,1.5,1.0,G
2008,KHM,5,8,9,7,1.1428571428571428,1.6,1.2857142857142858,1.8,1.125,G
2008,KOR,18,19,23,8,2.375,1.0555555555555556,2.875,1.2777777777777777,1.2105263157894737,G
2008,KWT,10,32,45,15,2.1333333333333333,3.2,3.0,4.5,1.40625,G
2008,LAO,2,2,2,1,2.0,1.0,2.0,1.0,1.0,G
2008,LBN,32,123,339,29,4.241379310344827,3.84375,11.689655172413794,10.59375,2.7560975609756095,G
2008,LBR,22,42,65,25,1.68,1.9090909090909092,2.6,2.9545454545454546,1.5476190476190477,G
2008,LBY,11,22,41,15,1.4666666666666666,2.0,2.7333333333333334,3.727272727272727,1.8636363636363635,R
2008,LIE,12,20,21,16,1.25,1.6666666666666667,1.3125,1.75,1.05,G
2008,LKA,8,15,15,9,1.6666666666666667,1.875,1.6666666666666667,1.875,1.0,G
2008,LSO,3,3,3,1,3.0,1.0,3.0,1.0,1.0,G
2008,LTU,3,3,5,3,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,G
2008,LUX,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2008,LVA,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2008,MAC,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,MAR,11,14,17,8,1.75,1.2727272727272727,2.125,1.5454545454545454,1.2142857142857142,G
2008,MDA,16,16,16,2,8.0,1.0,8.0,1.0,1.0,G
2008,MDG,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2008,MEX,18,28,29,13,2.1538461538461537,1.5555555555555556,2.230769230769231,1.6111111111111112,1.0357142857142858,G
2008,MHL,4,4,4,1,4.0,1.0,4.0,1.0,1.0,G
2008,MKD,15,17,17,4,4.25,1.1333333333333333,4.25,1.1333333333333333,1.0,G
2008,MLI,6,7,7,7,1.0,1.1666666666666667,1.0,1.1666666666666667,1.0,G
2008,MLT,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2008,MMR,16,43,45,25,1.72,2.6875,1.8,2.8125,1.0465116279069768,G
2008,MNE,17,20,21,5,4.0,1.1764705882352942,4.2,1.2352941176470589,1.05,G
2008,MNG,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,MOZ,7,7,7,5,1.4,1.0,1.4,1.0,1.0,G
2008,MRT,6,9,11,5,1.8,1.5,2.2,1.8333333333333333,1.2222222222222223,G
2008,MWI,5,6,6,3,2.0,1.2,2.0,1.2,1.0,G
2008,MYS,9,11,13,7,1.5714285714285714,1.2222222222222223,1.8571428571428572,1.4444444444444444,1.1818181818181819,G
2008,NAM,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
2008,NER,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2008,NGA,16,20,21,9,2.2222222222222223,1.25,2.3333333333333335,1.3125,1.05,G
2008,NIC,6,6,6,4,1.5,1.0,1.5,1.0,1.0,G
2008,NLD,24,33,38,14,2.357142857142857,1.375,2.7142857142857144,1.5833333333333333,1.1515151515151516,G
2008,NOR,35,49,55,14,3.5,1.4,3.9285714285714284,1.5714285714285714,1.1224489795918366,G
2008,NPL,11,38,138,24,1.5833333333333333,3.4545454545454546,5.75,12.545454545454545,3.6315789473684212,G
2008,NRU,4,4,4,1,4.0,1.0,4.0,1.0,1.0,G
2008,NZL,16,26,29,12,2.1666666666666665,1.625,2.4166666666666665,1.8125,1.1153846153846154,G
2008,PAK,24,67,98,27,2.4814814814814814,2.7916666666666665,3.6296296296296298,4.083333333333333,1.462686567164179,G
2008,PAN,81,128,136,43,2.9767441860465116,1.5802469135802468,3.1627906976744184,1.6790123456790123,1.0625,R
2008,PER,15,16,17,10,1.6,1.0666666666666667,1.7,1.1333333333333333,1.0625,G
2008,PHL,16,22,23,11,2.0,1.375,2.090909090909091,1.4375,1.0454545454545454,G
2008,PLW,4,4,4,1,4.0,1.0,4.0,1.0,1.0,G
2008,PNG,6,8,8,3,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,G
2008,POL,2,3,5,2,1.5,1.5,2.5,2.5,1.6666666666666667,G
2008,PRK,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,PRT,10,12,16,6,2.0,1.2,2.6666666666666665,1.6,1.3333333333333333,G
2008,PRY,4,4,5,4,1.0,1.0,1.25,1.25,1.25,G
2008,PSE,25,136,269,28,4.857142857142857,5.44,9.607142857142858,10.76,1.9779411764705883,G
2008,QAT,20,32,32,16,2.0,1.6,2.0,1.6,1.0,G
2008,ROU,2,2,3,1,2.0,1.0,3.0,1.5,1.5,G
2008,RUS,41,94,162,24,3.9166666666666665,2.292682926829268,6.75,3.951219512195122,1.7234042553191489,P
2008,RWA,28,94,152,20,4.7,3.357142857142857,7.6,5.428571428571429,1.6170212765957446,G
2008,SAU,9,15,20,13,1.1538461538461537,1.6666666666666667,1.5384615384615385,2.2222222222222223,1.3333333333333333,G
2008,SDN,41,177,530,38,4.657894736842105,4.317073170731708,13.947368421052632,12.926829268292684,2.994350282485876,G
2008,SEN,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2008,SGP,9,17,19,12,1.4166666666666667,1.8888888888888888,1.5833333333333333,2.111111111111111,1.1176470588235294,G
2008,SLB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,SLE,20,61,93,32,1.90625,3.05,2.90625,4.65,1.5245901639344261,G
2008,SLV,11,17,17,9,1.8888888888888888,1.5454545454545454,1.8888888888888888,1.5454545454545454,1.0,G
2008,SMR,3,4,4,2,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,G
2008,SOM,33,141,657,41,3.4390243902439024,4.2727272727272725,16.024390243902438,19.90909090909091,4.659574468085107,G
2008,SRB,26,107,221,18,5.944444444444445,4.115384615384615,12.277777777777779,8.5,2.0654205607476634,G
2008,SSD,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
2008,STP,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,SVK,10,19,20,13,1.4615384615384615,1.9,1.5384615384615385,2.0,1.0526315789473684,G
2008,SVN,24,77,80,19,4.052631578947368,3.2083333333333335,4.2105263157894735,3.3333333333333335,1.0389610389610389,G
2008,SWE,19,27,32,15,1.8,1.4210526315789473,2.1333333333333333,1.6842105263157894,1.1851851851851851,G
2008,SWZ,3,4,4,2,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,G
2008,SYR,12,22,22,8,2.75,1.8333333333333333,2.75,1.8333333333333333,1.0,G
2008,TCD,23,87,237,28,3.107142857142857,3.782608695652174,8.464285714285714,10.304347826086957,2.7241379310344827,G
2008,THA,7,8,8,4,2.0,1.1428571428571428,2.0,1.1428571428571428,1.0,G
2008,TJK,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,TKM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,TLS,12,51,373,29,1.7586206896551724,4.25,12.862068965517242,31.083333333333332,7.313725490196078,G
2008,TON,7,8,8,5,1.6,1.1428571428571428,1.6,1.1428571428571428,1.0,G
2008,TUN,5,5,5,3,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,G
2008,TUR,30,53,54,16,3.3125,1.7666666666666666,3.375,1.8,1.0188679245283019,G
2008,TZA,13,19,21,10,1.9,1.4615384615384615,2.1,1.6153846153846154,1.105263157894737,G
2008,UGA,20,30,38,17,1.7647058823529411,1.5,2.235294117647059,1.9,1.2666666666666666,G
2008,UKR,20,20,21,6,3.3333333333333335,1.0,3.5,1.05,1.05,G
2008,URY,11,12,14,8,1.5,1.0909090909090908,1.75,1.2727272727272727,1.1666666666666667,G
2008,USA,105,270,450,56,4.821428571428571,2.5714285714285716,8.035714285714286,4.285714285714286,1.6666666666666667,P
2008,UZB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2008,VEN,7,21,21,6,3.5,3.0,3.5,3.0,1.0,G
2008,VNM,76,106,112,35,3.0285714285714285,1.394736842105263,3.2,1.4736842105263157,1.0566037735849056,R
2008,WSM,5,5,5,2,2.5,1.0,2.5,1.0,1.0,G
2008,YEM,7,12,12,11,1.0909090909090908,1.7142857142857142,1.0909090909090908,1.7142857142857142,1.0,G
2008,ZAF,98,166,190,49,3.3877551020408165,1.6938775510204083,3.877551020408163,1.9387755102040816,1.144578313253012,R
2008,ZMB,3,3,3,1,3.0,1.0,3.0,1.0,1.0,G
2008,ZWE,10,42,155,20,2.1,4.2,7.75,15.5,3.6904761904761907,G
2009,AFG,41,166,960,38,4.368421052631579,4.048780487804878,25.263157894736842,23.414634146341463,5.783132530120482,G
2009,AGO,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2009,ALB,36,36,37,4,9.0,1.0,9.25,1.0277777777777777,1.0277777777777777,G
2009,ARE,6,6,7,4,1.5,1.0,1.75,1.1666666666666667,1.1666666666666667,G
2009,ARG,31,37,40,16,2.3125,1.1935483870967742,2.5,1.2903225806451613,1.0810810810810811,G
2009,ARM,34,40,48,7,5.714285714285714,1.1764705882352942,6.857142857142857,1.411764705882353,1.2,G
2009,AUS,36,56,59,17,3.2941176470588234,1.5555555555555556,3.4705882352941178,1.6388888888888888,1.0535714285714286,G
2009,AUT,64,116,130,34,3.411764705882353,1.8125,3.823529411764706,2.03125,1.1206896551724137,R
2009,AZE,11,13,17,7,1.8571428571428572,1.1818181818181819,2.4285714285714284,1.5454545454545454,1.3076923076923077,G
2009,BDI,33,97,119,27,3.5925925925925926,2.9393939393939394,4.407407407407407,3.606060606060606,1.2268041237113403,G
2009,BEL,28,37,46,17,2.176470588235294,1.3214285714285714,2.7058823529411766,1.6428571428571428,1.2432432432432432,G
2009,BEN,4,4,5,4,1.0,1.0,1.25,1.25,1.25,G
2009,BFA,50,78,92,28,2.7857142857142856,1.56,3.2857142857142856,1.84,1.1794871794871795,R
2009,BGD,21,22,22,9,2.4444444444444446,1.0476190476190477,2.4444444444444446,1.0476190476190477,1.0,G
2009,BGR,2,2,4,2,1.0,1.0,2.0,2.0,2.0,G
2009,BHR,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2009,BIH,41,91,415,19,4.7894736842105265,2.2195121951219514,21.842105263157894,10.121951219512194,4.56043956043956,G
2009,BLR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,BRA,41,70,76,22,3.1818181818181817,1.7073170731707317,3.4545454545454546,1.853658536585366,1.0857142857142856,G
2009,BRB,1,1,4,1,1.0,1.0,4.0,4.0,4.0,G
2009,BRN,2,2,2,1,2.0,1.0,2.0,1.0,1.0,G
2009,CAF,37,91,214,30,3.033333333333333,2.4594594594594597,7.133333333333334,5.783783783783784,2.3516483516483517,G
2009,CAN,36,69,77,19,3.6315789473684212,1.9166666666666667,4.052631578947368,2.138888888888889,1.1159420289855073,G
2009,CHE,28,49,54,17,2.8823529411764706,1.75,3.176470588235294,1.9285714285714286,1.1020408163265305,G
2009,CHL,19,26,31,13,2.0,1.368421052631579,2.3846153846153846,1.631578947368421,1.1923076923076923,G
2009,CHN,61,68,70,16,4.25,1.1147540983606556,4.375,1.1475409836065573,1.0294117647058822,P
2009,CIV,20,30,45,18,1.6666666666666667,1.5,2.5,2.25,1.5,G
2009,COD,13,15,16,11,1.3636363636363635,1.1538461538461537,1.4545454545454546,1.2307692307692308,1.0666666666666667,G
2009,COG,37,138,241,47,2.9361702127659575,3.72972972972973,5.127659574468085,6.513513513513513,1.7463768115942029,G
2009,COL,17,29,63,13,2.230769230769231,1.7058823529411764,4.846153846153846,3.7058823529411766,2.1724137931034484,G
2009,COM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,CPV,5,7,8,6,1.1666666666666667,1.4,1.3333333333333333,1.6,1.1428571428571428,G
2009,CRI,67,90,98,26,3.4615384615384617,1.3432835820895523,3.769230769230769,1.462686567164179,1.0888888888888888,R
2009,CUB,20,44,49,21,2.0952380952380953,2.2,2.3333333333333335,2.45,1.1136363636363635,G
2009,CYP,2,3,3,3,1.0,1.5,1.0,1.5,1.0,G
2009,CZE,33,95,104,20,4.75,2.878787878787879,5.2,3.1515151515151514,1.0947368421052632,G
2009,DEU,35,38,51,16,2.375,1.0857142857142856,3.1875,1.457142857142857,1.3421052631578947,G
2009,DJI,12,85,138,20,4.25,7.083333333333333,6.9,11.5,1.6235294117647059,G
2009,DNK,15,15,19,8,1.875,1.0,2.375,1.2666666666666666,1.2666666666666666,G
2009,DOM,6,9,10,6,1.5,1.5,1.6666666666666667,1.6666666666666667,1.1111111111111112,G
2009,DZA,9,10,11,5,2.0,1.1111111111111112,2.2,1.2222222222222223,1.1,G
2009,ECU,20,25,27,13,1.9230769230769231,1.25,2.076923076923077,1.35,1.08,G
2009,EGY,34,134,158,42,3.1904761904761907,3.9411764705882355,3.761904761904762,4.647058823529412,1.1791044776119404,G
2009,ERI,9,26,78,16,1.625,2.888888888888889,4.875,8.666666666666666,3.0,G
2009,ESH,2,11,25,10,1.1,5.5,2.5,12.5,2.272727272727273,G
2009,ESP,17,21,29,12,1.75,1.2352941176470589,2.4166666666666665,1.7058823529411764,1.380952380952381,G
2009,EST,2,2,4,2,1.0,1.0,2.0,2.0,2.0,G
2009,ETH,7,10,13,10,1.0,1.4285714285714286,1.3,1.8571428571428572,1.3,G
2009,FIN,19,22,27,10,2.2,1.1578947368421053,2.7,1.4210526315789473,1.2272727272727273,G
2009,FJI,3,4,6,4,1.0,1.3333333333333333,1.5,2.0,1.5,G
2009,FRA,85,147,177,36,4.083333333333333,1.7294117647058824,4.916666666666667,2.0823529411764707,1.2040816326530612,P
2009,FSM,2,3,3,2,1.5,1.5,1.5,1.5,1.0,G
2009,GAB,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
2009,GBR,2,2,2,2,1.0,1.0,1.0,1.0,1.0,P
2009,GEO,28,51,121,14,3.642857142857143,1.8214285714285714,8.642857142857142,4.321428571428571,2.372549019607843,G
2009,GHA,13,14,16,9,1.5555555555555556,1.0769230769230769,1.7777777777777777,1.2307692307692308,1.1428571428571428,G
2009,GIN,21,48,118,24,2.0,2.2857142857142856,4.916666666666667,5.619047619047619,2.4583333333333335,G
2009,GNB,6,8,8,5,1.6,1.3333333333333333,1.6,1.3333333333333333,1.0,G
2009,GRC,11,20,29,13,1.5384615384615385,1.8181818181818181,2.230769230769231,2.6363636363636362,1.45,G
2009,GRD,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,GTM,18,20,22,12,1.6666666666666667,1.1111111111111112,1.8333333333333333,1.2222222222222223,1.1,G
2009,GUY,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,HND,2,2,9,2,1.0,1.0,4.5,4.5,4.5,G
2009,HRV,86,112,127,15,7.466666666666667,1.302325581395349,8.466666666666667,1.4767441860465116,1.1339285714285714,R
2009,HTI,21,108,760,36,3.0,5.142857142857143,21.11111111111111,36.19047619047619,7.037037037037037,G
2009,HUN,4,4,5,3,1.3333333333333333,1.0,1.6666666666666667,1.25,1.25,G
2009,IDN,21,29,33,13,2.230769230769231,1.380952380952381,2.5384615384615383,1.5714285714285714,1.1379310344827587,G
2009,IND,22,29,36,13,2.230769230769231,1.3181818181818181,2.769230769230769,1.6363636363636365,1.2413793103448276,G
2009,IRL,12,17,21,9,1.8888888888888888,1.4166666666666667,2.3333333333333335,1.75,1.2352941176470589,G
2009,IRN,28,64,254,20,3.2,2.2857142857142856,12.7,9.071428571428571,3.96875,G
2009,IRQ,25,73,457,19,3.8421052631578947,2.92,24.05263157894737,18.28,6.260273972602739,G
2009,ISL,16,17,19,6,2.8333333333333335,1.0625,3.1666666666666665,1.1875,1.1176470588235294,G
2009,ISR,32,251,1215,56,4.482142857142857,7.84375,21.696428571428573,37.96875,4.840637450199203,G
2009,ITA,33,41,52,13,3.1538461538461537,1.2424242424242424,4.0,1.5757575757575757,1.2682926829268293,G
2009,JAM,3,5,6,2,2.5,1.6666666666666667,3.0,2.0,1.2,G
2009,JOR,26,39,40,15,2.6,1.5,2.6666666666666665,1.5384615384615385,1.0256410256410255,G
2009,JPN,80,103,117,29,3.5517241379310347,1.2875,4.0344827586206895,1.4625,1.1359223300970873,R
2009,KAZ,3,3,4,2,1.5,1.0,2.0,1.3333333333333333,1.3333333333333333,G
2009,KEN,20,50,64,17,2.9411764705882355,2.5,3.764705882352941,3.2,1.28,G
2009,KGZ,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,KHM,8,10,12,7,1.4285714285714286,1.25,1.7142857142857142,1.5,1.2,G
2009,KIR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,KNA,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,KOR,26,28,32,10,2.8,1.0769230769230769,3.2,1.2307692307692308,1.1428571428571428,G
2009,KWT,7,9,20,4,2.25,1.2857142857142858,5.0,2.857142857142857,2.2222222222222223,G
2009,LAO,4,4,5,2,2.0,1.0,2.5,1.25,1.25,G
2009,LBN,31,116,230,36,3.2222222222222223,3.7419354838709675,6.388888888888889,7.419354838709677,1.9827586206896552,G
2009,LBR,30,60,90,27,2.2222222222222223,2.0,3.3333333333333335,3.0,1.5,G
2009,LBY,20,42,42,22,1.9090909090909092,2.1,1.9090909090909092,2.1,1.0,R
2009,LIE,14,14,18,9,1.5555555555555556,1.0,2.0,1.2857142857142858,1.2857142857142858,G
2009,LKA,15,40,51,20,2.0,2.6666666666666665,2.55,3.4,1.275,G
2009,LTU,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2009,LUX,13,13,17,8,1.625,1.0,2.125,1.3076923076923077,1.3076923076923077,G
2009,LVA,2,2,4,2,1.0,1.0,2.0,2.0,2.0,G
2009,MAR,29,51,51,21,2.4285714285714284,1.7586206896551724,2.4285714285714284,1.7586206896551724,1.0,G
2009,MCO,2,2,4,2,1.0,1.0,2.0,2.0,2.0,G
2009,MDA,34,35,37,3,11.666666666666666,1.0294117647058822,12.333333333333334,1.088235294117647,1.0571428571428572,G
2009,MDG,3,4,4,4,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,G
2009,MDV,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
2009,MEX,67,112,137,41,2.731707317073171,1.671641791044776,3.341463414634146,2.044776119402985,1.2232142857142858,R
2009,MHL,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
2009,MKD,37,37,38,4,9.25,1.0,9.5,1.027027027027027,1.027027027027027,G
2009,MLI,11,14,14,8,1.75,1.2727272727272727,1.75,1.2727272727272727,1.0,G
2009,MLT,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2009,MMR,13,29,145,16,1.8125,2.230769230769231,9.0625,11.153846153846153,5.0,G
2009,MNE,35,35,36,3,11.666666666666666,1.0,12.0,1.0285714285714285,1.0285714285714285,G
2009,MNG,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2009,MOZ,4,4,5,3,1.3333333333333333,1.0,1.6666666666666667,1.25,1.25,G
2009,MRT,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2009,MYS,12,16,18,7,2.2857142857142856,1.3333333333333333,2.5714285714285716,1.5,1.125,G
2009,NAM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,NGA,17,22,25,8,2.75,1.2941176470588236,3.125,1.4705882352941178,1.1363636363636365,G
2009,NIC,11,12,12,5,2.4,1.0909090909090908,2.4,1.0909090909090908,1.0,G
2009,NLD,26,41,45,17,2.411764705882353,1.5769230769230769,2.6470588235294117,1.7307692307692308,1.0975609756097562,G
2009,NOR,40,61,67,16,3.8125,1.525,4.1875,1.675,1.098360655737705,G
2009,NPL,13,33,99,17,1.9411764705882353,2.5384615384615383,5.823529411764706,7.615384615384615,3.0,G
2009,NRU,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2009,NZL,20,34,37,14,2.4285714285714284,1.7,2.642857142857143,1.85,1.088235294117647,G
2009,OMN,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2009,PAK,33,64,86,24,2.6666666666666665,1.9393939393939394,3.5833333333333335,2.606060606060606,1.34375,G
2009,PAN,6,6,8,6,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
2009,PER,19,23,25,11,2.090909090909091,1.2105263157894737,2.272727272727273,1.3157894736842106,1.0869565217391304,G
2009,PHL,9,16,17,9,1.7777777777777777,1.7777777777777777,1.8888888888888888,1.8888888888888888,1.0625,G
2009,PLW,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2009,PNG,4,7,8,4,1.75,1.75,2.0,2.0,1.1428571428571428,G
2009,POL,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2009,PRT,11,14,18,9,1.5555555555555556,1.2727272727272727,2.0,1.6363636363636365,1.2857142857142858,G
2009,PRY,4,5,5,4,1.25,1.25,1.25,1.25,1.0,G
